species,condition,pH,replicate,day,count,dilution,total.CFUs,measured.pH,class,log.CFUs
JBC,community,5,4,3,19,0,190,6.66,fungi,2.278753600952829
JB370,alone,5,4,3,74,0,740,5.95,fungi,2.8692317197309762
JB370,BC9,5,4,3,103,0,1030,5.97,fungi,3.012837224705172
JB370,BC10,5,4,3,28,0,280,6.05,fungi,2.4471580313422194
JB370,JB5,5,4,3,108,0,1080,5.99,fungi,3.03342375548695
JB370,JB7,5,4,3,102,0,1020,5.97,fungi,3.0086001717619175
JB370,135E,5,4,3,3,-1,300,6.63,fungi,2.4771212547196626
JB370,JBC,5,4,3,1,-1,100,6.11,fungi,2
JB370,community,5,4,3,22,0,220,6.66,fungi,2.342422680822206
BC9,alone,7,4,3,93,-5,93000000,7.21,bacteria,7.968482948553935
BC9,BC10,7,4,3,49,-5,49000000,7.31,bacteria,7.690196080028514
BC9,JB5,7,4,3,154,-5,154000000,7.29,bacteria,8.187520720836464
BC9,JB7,7,4,3,96,-5,96000000,7.29,bacteria,7.982271233039568
BC9,135E,7,4,3,28,-5,28000000,7.28,bacteria,7.447158031342219
BC9,JBC,7,4,3,62,-6,620000000,7.37,bacteria,8.792391689498254
BC9,JB370,7,4,3,227,-5,227000000,7.42,bacteria,8.356025857193123
BC9,community,7,4,3,50,-5,50000000,7.39,bacteria,7.698970004336019
BC10,alone,7,4,3,131,-5,131000000,7.26,bacteria,8.117271295655764
BC10,BC9,7,4,3,493,-5,493000000,7.31,bacteria,8.69284691927723
BC10,JB5,7,4,3,109,-5,109000000,7.35,bacteria,8.037426497940624
BC10,JB7,7,4,3,158,-5,158000000,7.36,bacteria,8.198657086954423
BC10,135E,7,4,3,125,-5,125000000,7.43,bacteria,8.096910013008056
BC10,JBC,7,4,3,36,-6,360000000,7.39,bacteria,8.556302500767288
BC10,JB370,7,4,3,117,-5,117000000,7.42,bacteria,8.068185861746162
BC10,community,7,4,3,115,-5,115000000,7.39,bacteria,8.060697840353612
JB5,alone,7,4,3,18,-4,1800000,7.34,bacteria,6.2552725051033065
JB5,BC9,7,4,3,22,-3,220000,7.29,bacteria,5.342422680822207
JB5,BC10,7,4,3,19,-3,190000,7.35,bacteria,5.278753600952829
JB5,JB7,7,4,3,49,-4,4900000,7.43,bacteria,6.690196080028514
JB5,135E,7,4,3,46,-3,460000,7.36,bacteria,5.662757831681574
JB5,JBC,7,4,3,68,-4,6800000,7.43,bacteria,6.832508912706237
JB5,JB370,7,4,3,156,-4,15600000,7.46,bacteria,7.193124598354461
JB5,community,7,4,3,72,-4,7200000,7.39,bacteria,6.857332496431268
JB7,alone,7,4,3,27,-4,2700000,7.34,bacteria,6.431363764158987
JB7,BC9,7,4,3,20,-4,2000000,7.29,bacteria,6.301029995663981
JB7,BC10,7,4,3,79,-3,790000,7.36,bacteria,5.897627091290442
JB7,JB5,7,4,3,89,-4,8900000,7.43,bacteria,6.949390006644912
JB7,135E,7,4,3,42,-4,4200000,7.36,bacteria,6.623249290397901
JB7,JBC,7,4,3,175,-4,17500000,7.42,bacteria,7.243038048686294
JB7,JB370,7,4,3,41,-5,41000000,7.44,bacteria,7.6127838567197355
JB7,community,7,4,3,108,-4,10800000,7.39,bacteria,7.033423755486949
135E,alone,7,4,3,185,-3,1850000,7.38,fungi,6.267171728403014
135E,BC9,7,4,3,18,-4,1800000,7.28,fungi,6.2552725051033065
135E,BC10,7,4,3,193,-3,1930000,7.43,fungi,6.285557309007774
135E,JB5,7,4,3,150,-3,1500000,7.36,fungi,6.176091259055681
135E,JB7,7,4,3,159,-3,1590000,7.36,fungi,6.201397124320452
135E,JBC,7,4,3,281,-3,2810000,7.39,fungi,6.44870631990508
135E,JB370,7,4,3,117,-3,1170000,7.42,fungi,6.068185861746161
135E,community,7,4,3,316,-3,3160000,7.39,fungi,6.4996870826184034
JBC,alone,7,4,3,31,-1,3100,7.39,fungi,3.4913616938342726
JBC,BC9,7,4,3,14,-1,1400,7.37,fungi,3.146128035678238
JBC,BC10,7,4,3,19,-1,1900,7.39,fungi,3.278753600952829
JBC,JB5,7,4,3,21,-1,2100,7.43,fungi,3.322219294733919
JBC,JB7,7,4,3,17,-1,1700,7.42,fungi,3.230448921378274
JBC,135E,7,4,3,18,-1,1800,7.39,fungi,3.255272505103306
JBC,JB370,7,4,3,25,-1,2500,7.41,fungi,3.3979400086720375
JBC,community,7,4,3,30,0,300,7.39,fungi,2.4771212547196626
JB370,alone,7,4,3,121,0,1210,7.44,fungi,3.0827853703164503
JB370,BC9,7,4,3,97,0,970,7.42,fungi,2.9867717342662448
JB370,BC10,7,4,3,42,0,420,7.42,fungi,2.6232492903979003
JB370,JB5,7,4,3,109,0,1090,7.46,fungi,3.037426497940624
JB370,JB7,7,4,3,77,0,770,7.44,fungi,2.886490725172482
JB370,135E,7,4,3,3,0,30,7.42,fungi,1.4771212547196624
JB370,JBC,7,4,3,26,0,260,7.41,fungi,2.4149733479708178
JB370,community,7,4,3,17,0,170,7.39,fungi,2.230448921378274
BC9,alone,5,4,10,269,-4,26900000,6.3,bacteria,7.429752280002408
BC9,BC10,5,4,10,42,-4,4200000,6.81,bacteria,6.623249290397901
BC9,JB5,5,4,10,227,-4,22700000,6.37,bacteria,7.3560258571931225
BC9,JB7,5,4,10,204,-4,20400000,6.33,bacteria,7.309630167425898
BC9,135E,5,4,10,100,-5,100000000,7.09,bacteria,8
BC9,JBC,5,4,10,59,-4,5900000,7.05,bacteria,6.770852011642144
BC9,JB370,5,4,10,337,-5,337000000,7.67,bacteria,8.52762990087134
BC9,community,5,4,10,14,-4,1400000,6.76,bacteria,6.146128035678238
BC10,alone,5,4,10,43,-5,43000000,6.75,bacteria,7.633468455579586
BC10,BC9,5,4,10,153,-5,153000000,6.81,bacteria,8.1846914308176
BC10,JB5,5,4,10,102,-5,102000000,6.85,bacteria,8.008600171761918
BC10,JB7,5,4,10,56,-5,56000000,6.85,bacteria,7.748188027006201
BC10,JBC,5,4,10,23,-5,23000000,6.98,bacteria,7.361727836017593
BC10,JB370,5,4,10,255,-5,255000000,7.68,bacteria,8.406540180433955
BC10,community,5,4,10,168,-4,16800000,6.76,bacteria,7.225309281725863
JB5,alone,5,4,10,78,-1,7800,6.31,bacteria,3.8920946026904804
JB5,BC9,5,4,10,11,-1,1100,6.37,bacteria,3.041392685158225
JB5,BC10,5,4,10,79,-4,7900000,6.85,bacteria,6.897627091290442
JB5,JB7,5,4,10,75,-1,7500,6.34,bacteria,3.8750612633917
JB5,135E,5,4,10,84,-6,840000000,7.4,bacteria,8.924279286061882
JB5,JBC,5,4,10,0,0,0,6.98,bacteria,-Inf
JB5,JB370,5,4,10,287,-4,28700000,7.21,bacteria,7.457881896733992
JB5,community,5,4,10,79,-4,7900000,6.76,bacteria,6.897627091290442
JB7,alone,5,4,10,10,0,100,6.31,bacteria,2
JB7,BC10,5,4,10,37,-4,3700000,6.85,bacteria,6.568201724066995
JB7,JB5,5,4,10,11,0,110,6.34,bacteria,2.041392685158225
JB7,135E,5,4,10,155,-6,1550000000,7.21,bacteria,9.190331698170292
JB7,JBC,5,4,10,85,0,850,7.08,bacteria,2.929418925714293
JB7,JB370,5,4,10,46,-3,460000,7.27,bacteria,5.662757831681574
JB7,community,5,4,10,6,-4,600000,6.76,bacteria,5.778151250383644
135E,alone,5,4,10,116,-4,11600000,7.18,fungi,7.064457989226918
135E,BC9,5,4,10,130,-4,13000000,7.09,fungi,7.113943352306837
135E,BC10,5,4,10,169,-4,16900000,7.15,fungi,7.227886704613674
135E,JB5,5,4,10,146,-4,14600000,7.4,fungi,7.164352855784437
135E,JB7,5,4,10,199,-4,19900000,7.21,fungi,7.298853076409706
135E,JBC,5,4,10,72,-3,720000,6.63,fungi,5.857332496431268
135E,JB370,5,4,10,142,-4,14200000,7.65,fungi,7.152288344383057
135E,community,5,4,10,117,-3,1170000,6.76,fungi,6.068185861746161
JBC,alone,5,4,10,57,-5,57000000,7.1,fungi,7.7558748556724915
JBC,BC9,5,4,10,35,-5,35000000,7.05,fungi,7.544068044350276
JBC,BC10,5,4,10,43,-5,43000000,6.98,fungi,7.633468455579586
JBC,JB5,5,4,10,59,-5,59000000,6.98,fungi,7.770852011642144
JBC,JB7,5,4,10,46,-5,46000000,7.08,fungi,7.662757831681574
JBC,135E,5,4,10,18,-5,18000000,6.63,fungi,7.2552725051033065
JBC,JB370,5,4,10,31,-5,31000000,7.12,fungi,7.491361693834273
JBC,community,5,4,10,20,-5,20000000,6.76,fungi,7.301029995663981
JB370,alone,5,4,10,73,-3,730000,7.48,fungi,5.863322860120456
JB370,BC9,5,4,10,80,-3,800000,7.67,fungi,5.903089986991944
JB370,BC10,5,4,10,28,-4,2800000,7.68,fungi,6.447158031342219
JB370,JB5,5,4,10,47,-3,470000,7.21,fungi,5.672097857935717
JB370,JB7,5,4,10,76,-3,760000,7.27,fungi,5.880813592280791
JB370,135E,5,4,10,3,-4,300000,7.65,fungi,5.477121254719663
JB370,JBC,5,4,10,24,0,240,7.12,fungi,2.380211241711606
JB370,community,5,4,10,92,0,920,6.76,fungi,2.963787827345555
BC9,alone,7,4,10,260,-5,260000000,7.86,bacteria,8.414973347970818
BC9,BC10,7,4,10,29,-5,29000000,7.77,bacteria,7.4623979978989565
BC9,JB5,7,4,10,200,-5,200000000,7.92,bacteria,8.301029995663981
BC9,JB7,7,4,10,222,-5,222000000,7.89,bacteria,8.346352974450639
BC9,135E,7,4,10,125,-5,125000000,8,bacteria,8.096910013008056
BC9,JB370,7,4,10,95,-5,95000000,8.19,bacteria,7.977723605288848
BC9,community,7,4,10,45,-5,45000000,7.02,bacteria,7.653212513775344
BC10,alone,7,4,10,149,-5,149000000,7.76,bacteria,8.173186268412275
BC10,BC9,7,4,10,199,-5,199000000,7.77,bacteria,8.298853076409706
BC10,JB5,7,4,10,213,-5,213000000,7.99,bacteria,8.328379603438737
BC10,JB7,7,4,10,127,-5,127000000,7.97,bacteria,8.103803720955957
BC10,135E,7,4,10,150,-5,150000000,8.05,bacteria,8.176091259055681
BC10,JBC,7,4,10,15,-6,150000000,7.05,bacteria,8.176091259055681
BC10,JB370,7,4,10,102,-5,102000000,8.21,bacteria,8.008600171761918
BC10,community,7,4,10,120,-5,120000000,7.02,bacteria,8.079181246047625
JB5,alone,7,4,10,106,-6,1060000000,7.97,bacteria,9.02530586526477
JB5,BC9,7,4,10,87,-6,870000000,7.92,bacteria,8.939519252618618
JB5,BC10,7,4,10,103,-6,1030000000,7.99,bacteria,9.012837224705173
JB5,JB7,7,4,10,42,-6,420000000,8.1,bacteria,8.6232492903979
JB5,135E,7,4,10,105,-6,1050000000,8,bacteria,9.021189299069938
JB5,JBC,7,4,10,63,-1,6300,7.4,bacteria,3.7993405494535817
JB5,JB370,7,4,10,50,-6,500000000,8.04,bacteria,8.698970004336019
JB5,community,7,4,10,29,-5,29000000,7.02,bacteria,7.4623979978989565
JB7,alone,7,4,10,170,-6,1700000000,7.89,bacteria,9.230448921378274
JB7,BC9,7,4,10,109,-6,1090000000,7.89,bacteria,9.037426497940624
JB7,BC10,7,4,10,120,-6,1200000000,7.97,bacteria,9.079181246047625
JB7,JB5,7,4,10,214,-6,2140000000,8.1,bacteria,9.330413773349191
JB7,135E,7,4,10,174,-6,1740000000,8.02,bacteria,9.2405492482826
JB7,JBC,7,4,10,54,-5,54000000,7.26,bacteria,7.732393759822968
JB7,JB370,7,4,10,108,-6,1080000000,8.17,bacteria,9.03342375548695
JB7,community,7,4,10,50,-5,50000000,7.02,bacteria,7.698970004336019
135E,alone,7,4,10,45,-4,4500000,7.63,fungi,6.653212513775344
135E,BC9,7,4,10,40,-4,4000000,8,fungi,6.6020599913279625
135E,BC10,7,4,10,58,-4,5800000,8.05,fungi,6.763427993562937
135E,JB5,7,4,10,89,-4,8900000,8,fungi,6.949390006644912
135E,JB7,7,4,10,74,-4,7400000,8.02,fungi,6.869231719730976
135E,JBC,7,4,10,0,0,0,7.47,fungi,-Inf
135E,JB370,7,4,10,121,-3,1210000,7.93,fungi,6.08278537031645
135E,community,7,4,10,22,-2,22000,7.02,fungi,4.342422680822207
JBC,alone,7,4,10,23,-5,23000000,7.35,fungi,7.361727836017593
JBC,BC9,7,4,10,24,-5,24000000,7.06,fungi,7.380211241711606
JBC,JB5,7,4,10,50,-5,50000000,7.4,fungi,7.698970004336019
JBC,JB7,7,4,10,44,-5,44000000,7.26,fungi,7.643452676486188
JBC,135E,7,4,10,32,-5,32000000,7.47,fungi,7.505149978319906
JBC,JB370,7,4,10,49,-5,49000000,7.32,fungi,7.690196080028514
JBC,community,7,4,10,16,-5,16000000,7.02,fungi,7.204119982655925
JB370,alone,7,4,10,58,-2,58000,8.04,fungi,4.763427993562937
JB370,BC9,7,4,10,9,-2,9000,8.19,fungi,3.9542425094393248
JB370,BC10,7,4,10,54,-2,54000,8.21,fungi,4.732393759822968
JB370,JB5,7,4,10,67,-2,67000,8.04,fungi,4.826074802700826
JB370,JB7,7,4,10,24,-2,24000,8.17,fungi,4.380211241711606
JB370,135E,7,4,10,54,-2,54000,7.93,fungi,4.732393759822968
JB370,JBC,7,4,10,6,0,60,7.32,fungi,1.7781512503836436
JB370,community,7,4,10,6,-1,600,7.02,fungi,2.7781512503836434
BC9,alone,5,4,21,207,-4,20700000,6.52,bacteria,7.315970345456917
BC9,BC10,5,4,21,55,-4,5500000,7.19,bacteria,6.740362689494244
BC9,JB5,5,4,21,26,-5,26000000,6.5,bacteria,7.414973347970818
BC9,JB7,5,4,21,16,-5,16000000,6.56,bacteria,7.204119982655925
BC9,135E,5,4,21,152,-5,152000000,7.37,bacteria,8.181843587944773
BC9,JBC,5,4,21,44,-4,4400000,7.9,bacteria,6.643452676486188
BC9,JB370,5,4,21,526,-5,526000000,7.47,bacteria,8.720985744153738
BC9,community,5,4,21,15,-3,150000,7.86,bacteria,5.176091259055681
BC10,alone,5,4,21,65,-5,65000000,7.19,bacteria,7.812913356642856
BC10,BC9,5,4,21,169,-5,169000000,7.19,bacteria,8.227886704613674
BC10,JB5,5,4,21,63,-5,63000000,7.99,bacteria,7.799340549453582
BC10,JB7,5,4,21,86,-5,86000000,7.72,bacteria,7.9344984512435675
BC10,135E,5,4,21,56,-5,56000000,7.65,bacteria,7.748188027006201
BC10,JBC,5,4,21,103,-4,10300000,7.75,bacteria,7.012837224705172
BC10,community,5,4,21,106,-4,10600000,7.86,bacteria,7.02530586526477
JB5,alone,5,4,21,53,-3,530000,6.47,bacteria,5.724275869600789
JB5,BC10,5,4,21,390,-6,3900000000,7.99,bacteria,9.5910646070265
JB5,JB7,5,4,21,17,-3,170000,6.6,bacteria,5.230448921378274
JB5,135E,5,4,21,290,-6,2900000000,8.13,bacteria,9.462397997898956
JB5,JB370,5,4,21,52,-5,52000000,7.72,bacteria,7.7160033436347994
JB5,community,5,4,21,20,-4,2000000,7.86,bacteria,6.301029995663981
JB7,alone,5,4,21,11,0,110,6.43,bacteria,2.041392685158225
JB7,BC10,5,4,21,114,-6,1140000000,7.72,bacteria,9.056904851336473
JB7,JB5,5,4,21,25,0,250,6.6,bacteria,2.3979400086720375
JB7,135E,5,4,21,348,-6,3480000000,8.15,bacteria,9.54157924394658
JB7,JBC,5,4,21,1,0,10,7.77,bacteria,1
JB7,JB370,5,4,21,11,-5,11000000,7.63,bacteria,7.041392685158225
JB7,community,5,4,21,58,-4,5800000,7.86,bacteria,6.763427993562937
135E,alone,5,4,21,240,-4,24000000,7.36,fungi,7.380211241711606
135E,BC9,5,4,21,41,-5,41000000,7.37,fungi,7.6127838567197355
135E,BC10,5,4,21,31,-5,31000000,7.65,fungi,7.491361693834273
135E,JB5,5,4,21,135,-4,13500000,8.13,fungi,7.1303337684950066
135E,JB7,5,4,21,169,-4,16900000,8.15,fungi,7.227886704613674
135E,JBC,5,4,21,0,0,0,7.58,fungi,-Inf
135E,JB370,5,4,21,189,-4,18900000,7.77,fungi,7.276461804173244
135E,community,5,4,21,0,0,0,6.86,fungi,-Inf
JBC,alone,5,4,21,86,-5,86000000,7.75,fungi,7.9344984512435675
JBC,BC9,5,4,21,68,-5,68000000,7.9,fungi,7.832508912706237
JBC,BC10,5,4,21,69,-5,69000000,7.75,fungi,7.838849090737256
JBC,JB5,5,4,21,109,-5,109000000,NA,fungi,8.037426497940624
JBC,JB7,5,4,21,78,-5,78000000,7.77,fungi,7.892094602690481
JBC,135E,5,4,21,64,-5,64000000,7.58,fungi,7.8061799739838875
JBC,JB370,5,4,21,56,-5,56000000,7.7,fungi,7.748188027006201
JBC,community,5,4,21,76,-5,76000000,7.86,fungi,7.880813592280791
JB370,alone,5,4,21,79,-4,7900000,7.65,fungi,6.897627091290442
JB370,BC9,5,4,21,67,-4,6700000,7.47,fungi,6.826074802700826
JB370,JB5,5,4,21,44,-4,4400000,7.72,fungi,6.643452676486188
JB370,JB7,5,4,21,48,-4,4800000,7.63,fungi,6.681241237375588
JB370,135E,5,4,21,64,-4,6400000,7.77,fungi,6.8061799739838875
JB370,JBC,5,4,21,23,0,230,7.7,fungi,2.361727836017593
JB370,community,5,4,21,241,0,2410,7.86,fungi,3.3820170425748683
BC9,alone,7,4,21,12,-6,120000000,8.11,bacteria,8.079181246047625
BC9,BC10,7,4,21,53,-5,53000000,8.09,bacteria,7.724275869600789
BC9,JB5,7,4,21,43,-6,430000000,8.45,bacteria,8.633468455579587
BC9,JB7,7,4,21,40,-6,400000000,8.28,bacteria,8.602059991327963
BC9,135E,7,4,21,29,-6,290000000,8.11,bacteria,8.462397997898956
BC9,JBC,7,4,21,231,-5,231000000,8.27,bacteria,8.363611979892145
BC9,JB370,7,4,21,210,-5,210000000,8.35,bacteria,8.32221929473392
BC9,community,7,4,21,38,-5,38000000,8.19,bacteria,7.57978359661681
BC10,alone,7,4,21,201,-5,201000000,8.07,bacteria,8.30319605742049
BC10,BC9,7,4,21,21,-6,210000000,8.09,bacteria,8.32221929473392
BC10,JB5,7,4,21,148,-5,148000000,8.33,bacteria,8.170261715394957
BC10,JB7,7,4,21,280,-5,280000000,8.39,bacteria,8.44715803134222
BC10,135E,7,4,21,123,-5,123000000,8.25,bacteria,8.089905111439398
BC10,JBC,7,4,21,152,-5,152000000,8.29,bacteria,8.181843587944773
BC10,JB370,7,4,21,147,-5,147000000,8.43,bacteria,8.167317334748176
BC10,community,7,4,21,68,-5,68000000,8.19,bacteria,7.832508912706237
JB5,alone,7,4,21,51,-7,5100000000,8.43,bacteria,9.707570176097937
JB5,BC9,7,4,21,319,-6,3190000000,8.45,bacteria,9.503790683057181
JB5,BC10,7,4,21,376,-6,3760000000,8.33,bacteria,9.575187844927662
JB5,JB7,7,4,21,251,-6,2510000000,8.58,bacteria,9.399673721481038
JB5,135E,7,4,21,31,-7,3100000000,8.4,bacteria,9.491361693834273
JB5,JBC,7,4,21,15,-5,15000000,8.3,bacteria,7.176091259055681
JB5,JB370,7,4,21,68,-6,680000000,8.36,bacteria,8.832508912706237
JB5,community,7,4,21,63,-5,63000000,8.19,bacteria,7.799340549453582
JB7,alone,7,4,21,171,-6,1710000000,8.53,bacteria,9.232996110392154
JB7,BC9,7,4,21,232,-6,2320000000,8.28,bacteria,9.3654879848909
JB7,BC10,7,4,21,291,-6,2910000000,8.39,bacteria,9.463892988985908
JB7,JB5,7,4,21,202,-6,2020000000,8.58,bacteria,9.305351369446624
JB7,135E,7,4,21,53,-7,5300000000,8.47,bacteria,9.724275869600788
JB7,JBC,7,4,21,112,-6,1120000000,8.38,bacteria,9.049218022670182
JB7,community,7,4,21,122,-5,122000000,8.19,bacteria,8.086359830674748
135E,alone,7,4,21,240,-4,24000000,7.78,fungi,7.380211241711606
135E,BC9,7,4,21,41,-5,41000000,8.11,fungi,7.6127838567197355
135E,BC10,7,4,21,31,-5,31000000,8.25,fungi,7.491361693834273
135E,JB5,7,4,21,135,-4,13500000,8.4,fungi,7.1303337684950066
135E,JB7,7,4,21,169,-4,16900000,8.47,fungi,7.227886704613674
135E,JBC,7,4,21,0,0,0,8.2,fungi,-Inf
135E,JB370,7,4,21,189,-4,18900000,8.24,fungi,7.276461804173244
135E,community,7,4,21,0,0,0,8.19,fungi,-Inf
JBC,alone,7,4,21,67,-5,67000000,8.2,fungi,7.826074802700826
JBC,BC9,7,4,21,48,-5,48000000,8.27,fungi,7.681241237375588
JBC,BC10,7,4,21,59,-5,59000000,8.29,fungi,7.770852011642144
JBC,JB5,7,4,21,50,-5,50000000,8.3,fungi,7.698970004336019
JBC,JB7,7,4,21,44,-5,44000000,8.38,fungi,7.643452676486188
JBC,135E,7,4,21,57,-5,57000000,8.2,fungi,7.7558748556724915
JBC,JB370,7,4,21,52,-5,52000000,8.24,fungi,7.7160033436347994
JBC,community,7,4,21,32,-5,32000000,8.19,fungi,7.505149978319906
JB370,alone,7,4,21,114,-3,1140000,8.2,fungi,6.056904851336473
JB370,BC9,7,4,21,51,-3,510000,8.35,fungi,5.707570176097937
JB370,BC10,7,4,21,44,-3,440000,8.43,fungi,5.643452676486188
JB370,JB5,7,4,21,114,-3,1140000,8.36,fungi,6.056904851336473
JB370,135E,7,4,21,311,-3,3110000,8.24,fungi,6.492760389026838
JB370,JBC,7,4,21,273,0,2730,8.24,fungi,3.436162647040756
BC9,alone,5,5,0,10,0,25,5.86,bacteria,1.3979400086720377
BC9,BC10,5,5,0,10,0,25,5.86,bacteria,1.3979400086720377
BC9,JB5,5,5,0,10,0,25,5.86,bacteria,1.3979400086720377
BC9,JB7,5,5,0,10,0,25,5.86,bacteria,1.3979400086720377
BC9,135E,5,5,0,10,0,25,5.86,bacteria,1.3979400086720377
BC9,JBC,5,5,0,10,0,25,5.86,bacteria,1.3979400086720377
BC9,JB370,5,5,0,10,0,25,5.86,bacteria,1.3979400086720377
BC9,community,5,5,0,10,0,25,5.86,bacteria,1.3979400086720377
BC10,alone,5,5,0,40,0,100,5.86,bacteria,2
BC10,BC9,5,5,0,40,0,100,5.86,bacteria,2
BC10,JB5,5,5,0,40,0,100,5.86,bacteria,2
BC10,JB7,5,5,0,40,0,100,5.86,bacteria,2
BC10,135E,5,5,0,40,0,100,5.86,bacteria,2
BC10,JBC,5,5,0,40,0,100,5.86,bacteria,2
BC10,JB370,5,5,0,40,0,100,5.86,bacteria,2
BC10,community,5,5,0,40,0,100,5.86,bacteria,2
JB5,alone,5,5,0,53,0,133,5.86,bacteria,2.123851640967086
JB5,BC9,5,5,0,53,0,133,5.86,bacteria,2.123851640967086
JB5,BC10,5,5,0,53,0,133,5.86,bacteria,2.123851640967086
JB5,JB7,5,5,0,53,0,133,5.86,bacteria,2.123851640967086
JB5,135E,5,5,0,53,0,133,5.86,bacteria,2.123851640967086
JB5,JBC,5,5,0,53,0,133,5.86,bacteria,2.123851640967086
JB5,JB370,5,5,0,53,0,133,5.86,bacteria,2.123851640967086
JB5,community,5,5,0,53,0,133,5.86,bacteria,2.123851640967086
JB7,alone,5,5,0,90,0,225,5.86,bacteria,2.3521825181113627
JB7,BC9,5,5,0,90,0,225,5.86,bacteria,2.3521825181113627
JB7,BC10,5,5,0,90,0,225,5.86,bacteria,2.3521825181113627
JB7,JB5,5,5,0,90,0,225,5.86,bacteria,2.3521825181113627
JB7,135E,5,5,0,90,0,225,5.86,bacteria,2.3521825181113627
JB7,JBC,5,5,0,90,0,225,5.86,bacteria,2.3521825181113627
JB7,JB370,5,5,0,90,0,225,5.86,bacteria,2.3521825181113627
JB7,community,5,5,0,90,0,225,5.86,bacteria,2.3521825181113627
135E,alone,5,5,0,94,0,235,5.86,fungi,2.3710678622717363
135E,BC9,5,5,0,94,0,235,5.86,fungi,2.3710678622717363
135E,BC10,5,5,0,94,0,235,5.86,fungi,2.3710678622717363
135E,JB5,5,5,0,94,0,235,5.86,fungi,2.3710678622717363
135E,JB7,5,5,0,94,0,235,5.86,fungi,2.3710678622717363
135E,JBC,5,5,0,94,0,235,5.86,fungi,2.3710678622717363
135E,JB370,5,5,0,94,0,235,5.86,fungi,2.3710678622717363
135E,community,5,5,0,94,0,235,5.86,fungi,2.3710678622717363
JBC,alone,5,5,0,50,0,125,5.86,fungi,2.0969100130080562
JBC,BC9,5,5,0,50,0,125,5.86,fungi,2.0969100130080562
JBC,BC10,5,5,0,50,0,125,5.86,fungi,2.0969100130080562
JBC,JB5,5,5,0,50,0,125,5.86,fungi,2.0969100130080562
JBC,JB7,5,5,0,50,0,125,5.86,fungi,2.0969100130080562
JBC,135E,5,5,0,50,0,125,5.86,fungi,2.0969100130080562
JBC,JB370,5,5,0,50,0,125,5.86,fungi,2.0969100130080562
JBC,community,5,5,0,50,0,125,5.86,fungi,2.0969100130080562
JB370,alone,5,5,0,0,0,603,5.86,fungi,2.780317312140151
JB370,BC9,5,5,0,0,0,603,5.86,fungi,2.780317312140151
JB370,BC10,5,5,0,0,0,603,5.86,fungi,2.780317312140151
JB370,JB5,5,5,0,0,0,603,5.86,fungi,2.780317312140151
JB370,JB7,5,5,0,0,0,603,5.86,fungi,2.780317312140151
JB370,135E,5,5,0,0,0,603,5.86,fungi,2.780317312140151
JB370,JBC,5,5,0,0,0,603,5.86,fungi,2.780317312140151
JB370,community,5,5,0,0,0,603,5.86,fungi,2.780317312140151
BC9,alone,7,5,0,10,0,25,7.1,bacteria,1.3979400086720377
BC9,BC10,7,5,0,10,0,25,7.1,bacteria,1.3979400086720377
BC9,JB5,7,5,0,10,0,25,7.1,bacteria,1.3979400086720377
BC9,JB7,7,5,0,10,0,25,7.1,bacteria,1.3979400086720377
BC9,135E,7,5,0,10,0,25,7.1,bacteria,1.3979400086720377
BC9,JBC,7,5,0,10,0,25,7.1,bacteria,1.3979400086720377
BC9,JB370,7,5,0,10,0,25,7.1,bacteria,1.3979400086720377
BC9,community,7,5,0,10,0,25,7.1,bacteria,1.3979400086720377
BC10,alone,7,5,0,40,0,100,7.1,bacteria,2
BC10,BC9,7,5,0,40,0,100,7.1,bacteria,2
BC10,JB5,7,5,0,40,0,100,7.1,bacteria,2
BC10,JB7,7,5,0,40,0,100,7.1,bacteria,2
BC10,135E,7,5,0,40,0,100,7.1,bacteria,2
BC10,JBC,7,5,0,40,0,100,7.1,bacteria,2
BC10,JB370,7,5,0,40,0,100,7.1,bacteria,2
BC10,community,7,5,0,40,0,100,7.1,bacteria,2
JB5,alone,7,5,0,53,0,133,7.1,bacteria,2.123851640967086
JB5,BC9,7,5,0,53,0,133,7.1,bacteria,2.123851640967086
JB5,BC10,7,5,0,53,0,133,7.1,bacteria,2.123851640967086
JB5,JB7,7,5,0,53,0,133,7.1,bacteria,2.123851640967086
JB5,135E,7,5,0,53,0,133,7.1,bacteria,2.123851640967086
JB5,JBC,7,5,0,53,0,133,7.1,bacteria,2.123851640967086
JB5,JB370,7,5,0,53,0,133,7.1,bacteria,2.123851640967086
JB5,community,7,5,0,53,0,133,7.1,bacteria,2.123851640967086
JB7,alone,7,5,0,90,0,225,7.1,bacteria,2.3521825181113627
JB7,BC9,7,5,0,90,0,225,7.1,bacteria,2.3521825181113627
JB7,BC10,7,5,0,90,0,225,7.1,bacteria,2.3521825181113627
JB7,JB5,7,5,0,90,0,225,7.1,bacteria,2.3521825181113627
JB7,135E,7,5,0,90,0,225,7.1,bacteria,2.3521825181113627
JB7,JBC,7,5,0,90,0,225,7.1,bacteria,2.3521825181113627
JB7,JB370,7,5,0,90,0,225,7.1,bacteria,2.3521825181113627
JB7,community,7,5,0,90,0,225,7.1,bacteria,2.3521825181113627
135E,alone,7,5,0,94,0,235,7.1,fungi,2.3710678622717363
135E,BC9,7,5,0,94,0,235,7.1,fungi,2.3710678622717363
135E,BC10,7,5,0,94,0,235,7.1,fungi,2.3710678622717363
135E,JB5,7,5,0,94,0,235,7.1,fungi,2.3710678622717363
